algorithm_name,dataset_name,algorithm,leaf_size,n_neighbors,weights,mean_fit_time
Random Forest,make_regression,1,sqrt,140,0.24755032857259116
Random Forest,make_regression,1,log2,60,0.10614593823750813
Random Forest,make_regression,1,log2,70,0.12695932388305664
Random Forest,make_regression,1,log2,80,0.1426833470662435
Random Forest,make_regression,1,log2,90,0.16063642501831055
Random Forest,make_regression,1,log2,100,0.17908294995625815
Random Forest,make_regression,1,log2,110,0.207260529200236
Random Forest,make_regression,1,log2,120,0.2147540251413981
Random Forest,make_regression,1,log2,130,0.2309419314066569
Random Forest,make_regression,1,log2,140,0.2474376360575358
Random Forest,make_regression,2,auto,60,0.6693275769551595
Random Forest,make_regression,2,auto,70,0.7791317303975424
Random Forest,make_regression,2,auto,80,0.8903431097666422
Random Forest,make_regression,2,auto,90,1.000933329264323
Random Forest,make_regression,2,auto,100,1.1234761873881023
Random Forest,make_regression,2,auto,110,1.224733591079712
Random Forest,make_regression,2,auto,120,1.3330284754435222
Random Forest,make_regression,2,auto,130,1.4468719164530437
Random Forest,make_regression,2,auto,140,1.5819050470987956
Random Forest,make_regression,2,sqrt,60,0.16897924741109213
Random Forest,make_regression,2,sqrt,70,0.19767467180887857
Random Forest,make_regression,2,sqrt,80,0.22556130091349283
Random Forest,make_regression,2,sqrt,90,0.253317912419637
Random Forest,make_regression,2,sqrt,100,0.283605416615804
Random Forest,make_regression,2,sqrt,110,0.3114044666290283
Random Forest,make_regression,2,sqrt,120,0.33966557184855145
Random Forest,make_regression,2,sqrt,130,0.3676626682281494
Random Forest,make_regression,2,sqrt,140,0.39644360542297363
Random Forest,make_regression,2,log2,60,0.16997671127319336
Random Forest,make_regression,2,log2,70,0.20107420285542807
Random Forest,make_regression,2,log2,80,0.2271763483683268
Random Forest,make_regression,2,log2,90,0.25580398241678876
Random Forest,make_regression,2,log2,100,0.28420718510945636
Random Forest,make_regression,2,log2,110,0.3148372173309326
Random Forest,make_regression,2,log2,120,0.34006539980570477
Random Forest,make_regression,2,log2,130,0.36808959643046063
Random Forest,make_regression,2,log2,140,0.4038364092508952
Random Forest,make_regression,3,auto,60,0.9559524059295654
Random Forest,make_regression,3,auto,70,1.1471679210662842
Random Forest,make_regression,3,auto,80,1.2758865356445312
Random Forest,make_regression,3,auto,90,1.4433767795562744
Random Forest,make_regression,3,auto,100,1.594958225886027
Random Forest,make_regression,3,auto,110,1.7481205463409424
Random Forest,make_regression,3,auto,120,1.9035640557607014
Random Forest,make_regression,3,auto,130,2.082305987675985
Random Forest,make_regression,3,auto,140,2.231407960255941
Random Forest,make_regression,3,sqrt,60,0.22959566116333008
Random Forest,make_regression,3,sqrt,70,0.26680850982666016
Random Forest,make_regression,3,sqrt,80,0.3058015505472819
Random Forest,make_regression,3,sqrt,90,0.34356220563252765
Random Forest,make_regression,3,sqrt,100,0.38196539878845215
Random Forest,make_regression,3,sqrt,110,0.42127378781636554
Random Forest,make_regression,3,sqrt,120,0.46848217646280926
Random Forest,make_regression,3,sqrt,130,0.4964449405670166
Random Forest,make_regression,3,sqrt,140,0.5361611843109131
Random Forest,make_regression,3,log2,60,0.22933228810628256
Random Forest,make_regression,3,log2,70,0.26935307184855145
Random Forest,make_regression,3,log2,80,0.3151849110921224
Random Forest,make_regression,3,log2,90,0.3481036027272542
Random Forest,make_regression,3,log2,100,0.38491590817769367
Random Forest,make_regression,3,log2,110,0.42183907826741535
Random Forest,make_regression,3,log2,120,0.46234695116678876
Random Forest,make_regression,3,log2,130,0.5011349519093832
Random Forest,make_regression,3,log2,140,0.5365187327067057
Random Forest,make_regression,4,auto,60,1.2193002700805664
Random Forest,make_regression,4,auto,70,1.4329228401184082
Random Forest,make_regression,4,auto,80,1.6389421621958415
Random Forest,make_regression,4,auto,90,1.830528736114502
Random Forest,make_regression,4,auto,100,2.038221836090088
Random Forest,make_regression,4,auto,110,2.2390294869740806
Random Forest,make_regression,4,auto,120,2.4571836789449057
Random Forest,make_regression,4,auto,130,2.646188577016195
Random Forest,make_regression,4,auto,140,2.846364657084147
Random Forest,make_regression,4,sqrt,60,0.2860884666442871
Random Forest,make_regression,4,sqrt,70,0.3347744941711426
Random Forest,make_regression,4,sqrt,80,0.3899984359741211
Random Forest,make_regression,4,sqrt,90,0.43081967035929364
Random Forest,make_regression,4,sqrt,100,0.47751816113789874
Random Forest,make_regression,4,sqrt,110,0.526170015335083
Random Forest,make_regression,4,sqrt,120,0.5739971001942953
Random Forest,make_regression,4,sqrt,130,0.6290210882822672
Random Forest,make_regression,4,sqrt,140,0.6691068808237711
Random Forest,make_regression,4,log2,60,0.2868940830230713
Random Forest,make_regression,4,log2,70,0.33518608411153156
Random Forest,make_regression,4,log2,80,0.38363059361775714
Random Forest,make_regression,4,log2,90,0.43036850293477374
Random Forest,make_regression,4,log2,100,0.4789009888966878
Random Forest,make_regression,4,log2,110,0.525583823521932
Random Forest,make_regression,4,log2,120,0.5799089272816976
Random Forest,make_regression,4,log2,130,0.6204480330149332
Random Forest,make_regression,4,log2,140,0.6682767073313395
Random Forest,make_regression,5,auto,60,1.4696927070617676
Random Forest,make_regression,5,auto,70,1.7286054293314617
Random Forest,make_regression,5,auto,80,1.9561633268992107
Random Forest,make_regression,5,auto,90,2.2017194430033364
Random Forest,make_regression,5,auto,100,2.4493347803751626
Random Forest,make_regression,5,auto,110,2.703054507573446
Random Forest,make_regression,5,auto,120,2.9396055539449057
Random Forest,make_regression,5,auto,130,3.178887923558553
Random Forest,make_regression,5,auto,140,3.4229857126871743
Random Forest,make_regression,5,sqrt,60,0.3491082191467285
Random Forest,make_regression,5,sqrt,70,0.3968137900034587
Random Forest,make_regression,5,sqrt,80,0.45044294993082684
Random Forest,make_regression,5,sqrt,90,0.5171460310618082
Random Forest,make_regression,5,sqrt,100,0.5658004283905029
Random Forest,make_regression,5,sqrt,110,0.621575117111206
Random Forest,make_regression,5,sqrt,120,0.6866896947224935
Random Forest,make_regression,5,sqrt,130,0.7328869501749674
Random Forest,make_regression,5,sqrt,140,0.7890353202819824
Random Forest,make_regression,5,log2,60,0.3412933349609375
Random Forest,make_regression,5,log2,70,0.3954281806945801
Random Forest,make_regression,5,log2,80,0.4518566131591797
Random Forest,make_regression,5,log2,90,0.5089030265808105
Random Forest,make_regression,5,log2,100,0.5679272810618082
Random Forest,make_regression,5,log2,110,0.6235145727793375
Random Forest,make_regression,5,log2,120,0.6899468104044596
Random Forest,make_regression,5,log2,130,0.7342526117960612
Random Forest,make_regression,5,log2,140,0.7913873990376791
Random Forest,make_regression,6,auto,60,1.697733958562215
Random Forest,make_regression,6,auto,70,2.0055259068806968
Random Forest,make_regression,6,auto,80,2.262347141901652
Random Forest,make_regression,6,auto,90,2.5510735511779785
Random Forest,make_regression,6,auto,100,2.8303332328796387
Random Forest,make_regression,6,auto,110,3.1427656014760337
Random Forest,make_regression,6,auto,120,3.3970897992451987
Random Forest,make_regression,6,auto,130,3.6862952709198
Random Forest,make_regression,6,auto,140,3.960646390914917
Random Forest,make_regression,6,sqrt,60,0.39693911870320636
Random Forest,make_regression,6,sqrt,70,0.45329443613688153
Random Forest,make_regression,6,sqrt,80,0.5185507933298746
Random Forest,make_regression,6,sqrt,90,0.5939362049102783
Random Forest,make_regression,6,sqrt,100,0.6482378641764323
Random Forest,make_regression,6,sqrt,110,0.7149495283762614
Random Forest,make_regression,6,sqrt,120,0.787084182103475
Random Forest,make_regression,6,sqrt,130,0.8444303671518961
Random Forest,make_regression,6,sqrt,140,0.9103031158447266
Random Forest,make_regression,6,log2,60,0.3892022768656413
Random Forest,make_regression,6,log2,70,0.4558604558308919
Random Forest,make_regression,6,log2,80,0.5298027992248535
Random Forest,make_regression,6,log2,90,0.5857365926106771
Random Forest,make_regression,6,log2,100,0.6511031786600748
Random Forest,make_regression,6,log2,110,0.716872771581014
Random Forest,make_regression,6,log2,120,0.7882451216379801
Random Forest,make_regression,6,log2,130,0.8448219299316406
Random Forest,make_regression,6,log2,140,0.9110443592071533
Random Forest,make_regression,7,auto,60,1.9186658064524333
Random Forest,make_regression,7,auto,70,2.2515477339426675
Random Forest,make_regression,7,auto,80,2.556474526723226
Random Forest,make_regression,7,auto,90,2.8875879446665444
Random Forest,make_regression,7,auto,100,3.1968678633371987
Random Forest,make_regression,7,auto,110,3.539607842763265
Random Forest,make_regression,7,auto,120,3.8312911987304688
Random Forest,make_regression,7,auto,130,4.157973130544026
Random Forest,make_regression,7,auto,140,4.466848532358806
Random Forest,make_regression,7,sqrt,60,0.4424249331156413
Random Forest,make_regression,7,sqrt,70,0.5100682576497396
Random Forest,make_regression,7,sqrt,80,0.5815289815266927
Random Forest,make_regression,7,sqrt,90,0.6567283471425375
Random Forest,make_regression,7,sqrt,100,0.7292751471201578
Random Forest,make_regression,7,sqrt,110,0.8029783566792806
Random Forest,make_regression,7,sqrt,120,0.8847100734710693
Random Forest,make_regression,7,sqrt,130,0.9469842910766602
Random Forest,make_regression,7,sqrt,140,1.0255393981933594
Random Forest,make_regression,7,log2,60,0.44952980677286786
Random Forest,make_regression,7,log2,70,0.5138603846232096
Random Forest,make_regression,7,log2,80,0.5851482550303141
Random Forest,make_regression,7,log2,90,0.658756415049235
Random Forest,make_regression,7,log2,100,0.7314964930216471
Random Forest,make_regression,7,log2,110,0.8036483923594157
Random Forest,make_regression,7,log2,120,0.8842511971791586
Random Forest,make_regression,7,log2,130,0.9497765700022379
Random Forest,make_regression,7,log2,140,1.0232257048288982
Random Forest,make_regression,8,auto,60,2.1227328777313232
Random Forest,make_regression,8,auto,70,2.503852208455404
Random Forest,make_regression,8,auto,80,2.8291622002919516
Random Forest,make_regression,8,auto,90,3.1873801549275718
Random Forest,make_regression,8,auto,100,3.5346623261769614
Random Forest,make_regression,8,auto,110,3.9092732270558677
Random Forest,make_regression,8,auto,120,4.241470416386922
Random Forest,make_regression,8,auto,130,4.5976026852925616
Random Forest,make_regression,8,auto,140,4.954595327377319
Random Forest,make_regression,8,sqrt,60,0.49001701672871906
Random Forest,make_regression,8,sqrt,70,0.5737244288126627
Random Forest,make_regression,8,sqrt,80,0.6445174217224121
Random Forest,make_regression,8,sqrt,90,0.7263154983520508
Random Forest,make_regression,8,sqrt,100,0.8070615927378336
Random Forest,make_regression,8,sqrt,110,0.8975961208343506
Random Forest,make_regression,8,sqrt,120,0.9695817629496256
Random Forest,make_regression,8,sqrt,130,1.0491581757863362
Random Forest,make_regression,8,sqrt,140,1.1402108669281006
Random Forest,make_regression,8,log2,60,0.4862869580586751
Random Forest,make_regression,8,log2,70,0.5668276151021322
Random Forest,make_regression,8,log2,80,0.6476373672485352
Random Forest,make_regression,8,log2,90,0.7323216597239176
Random Forest,make_regression,8,log2,100,0.8105446497599283
Random Forest,make_regression,8,log2,110,0.8892112572987875
Random Forest,make_regression,8,log2,120,0.9723605314890543
Random Forest,make_regression,8,log2,130,1.0504488945007324
Random Forest,make_regression,8,log2,140,1.1323363780975342
Random Forest,make_regression,9,auto,60,2.3332766691843667
Random Forest,make_regression,9,auto,70,2.70334792137146
Random Forest,make_regression,9,auto,80,3.0864039262135825
Random Forest,make_regression,9,auto,90,3.4856208165486655
Random Forest,make_regression,9,auto,100,3.8913498719533286
Random Forest,make_regression,9,auto,110,4.26315967241923
Random Forest,make_regression,9,auto,120,4.644649187723796
Random Forest,make_regression,9,auto,130,5.029284397761027
Random Forest,make_regression,9,auto,140,5.443533738454183
Random Forest,make_regression,9,sqrt,60,0.5308043956756592
Random Forest,make_regression,9,sqrt,70,0.6177542209625244
Random Forest,make_regression,9,sqrt,80,0.7059435049692789
Random Forest,make_regression,9,sqrt,90,0.7947730223337809
Random Forest,make_regression,9,sqrt,100,0.8842363357543945
Random Forest,make_regression,9,sqrt,110,0.9711193243662516
Random Forest,make_regression,9,sqrt,120,1.0617210865020752
Random Forest,make_regression,9,sqrt,130,1.1501007080078125
Random Forest,make_regression,9,sqrt,140,1.2383402188618977
Random Forest,make_regression,9,log2,60,0.5320000648498535
Random Forest,make_regression,9,log2,70,0.6221883296966553
Random Forest,make_regression,9,log2,80,0.7081659634908041
Random Forest,make_regression,9,log2,90,0.7970084349314371
Random Forest,make_regression,9,log2,100,0.9006268183390299
Random Forest,make_regression,9,log2,110,0.9754803975423177
Random Forest,make_regression,9,log2,120,1.0388216972351074
Random Forest,make_regression,9,log2,130,0.9822658697764078
Random Forest,make_regression,9,log2,140,0.9481683572133383
algorithm_name,dataset_name,activation,hidden_layer_sizes,learning_rate,solver,mean_fit_time
Neural Net,make_regression,identity,60,constant,lbfgs,0.09074211120605469
Neural Net,make_regression,identity,60,constant,sgd,0.12087186177571614
Neural Net,make_regression,identity,60,constant,adam,1.0957283973693848
Neural Net,make_regression,identity,60,invscaling,lbfgs,0.10808181762695312
Neural Net,make_regression,identity,60,invscaling,sgd,0.34672975540161133
Neural Net,make_regression,identity,60,invscaling,adam,1.102976640065511
Neural Net,make_regression,identity,60,adaptive,lbfgs,0.07417949040730794
Neural Net,make_regression,identity,60,adaptive,sgd,0.49439001083374023
Neural Net,make_regression,identity,60,adaptive,adam,1.1354955832163494
Neural Net,make_regression,identity,80,constant,lbfgs,0.09650341669718425
Neural Net,make_regression,identity,80,constant,sgd,0.11826682090759277
Neural Net,make_regression,identity,80,constant,adam,1.0995193322499592
Neural Net,make_regression,identity,80,invscaling,lbfgs,0.07666492462158203
Neural Net,make_regression,identity,80,invscaling,sgd,0.36220431327819824
Neural Net,make_regression,identity,80,invscaling,adam,1.1256574789683025
Neural Net,make_regression,identity,80,adaptive,lbfgs,0.08584109942118327
Neural Net,make_regression,identity,80,adaptive,sgd,0.5682419935862223
Neural Net,make_regression,identity,80,adaptive,adam,1.115850845972697
Neural Net,make_regression,identity,100,constant,lbfgs,0.10761189460754395
Neural Net,make_regression,identity,100,constant,sgd,0.13829874992370605
Neural Net,make_regression,identity,100,constant,adam,1.199966271718343
Neural Net,make_regression,identity,100,invscaling,lbfgs,0.12408916155497234
Neural Net,make_regression,identity,100,invscaling,sgd,0.418839693069458
Neural Net,make_regression,identity,100,invscaling,adam,1.2104628086090088
Neural Net,make_regression,identity,100,adaptive,lbfgs,0.12071116765340169
Neural Net,make_regression,identity,100,adaptive,sgd,0.6498773097991943
Neural Net,make_regression,identity,100,adaptive,adam,1.1631895701090496
Neural Net,make_regression,identity,120,constant,lbfgs,0.13059139251708984
Neural Net,make_regression,identity,120,constant,sgd,0.14620661735534668
Neural Net,make_regression,identity,120,constant,adam,1.1401779651641846
Neural Net,make_regression,identity,120,invscaling,lbfgs,0.14630921681722006
Neural Net,make_regression,identity,120,invscaling,sgd,0.5204636255900065
Neural Net,make_regression,identity,120,invscaling,adam,1.2383228143056233
Neural Net,make_regression,identity,120,adaptive,lbfgs,0.14414381980895996
Neural Net,make_regression,identity,120,adaptive,sgd,0.7514097690582275
Neural Net,make_regression,identity,120,adaptive,adam,1.3150535424550374
Neural Net,make_regression,identity,140,constant,lbfgs,0.19376611709594727
Neural Net,make_regression,identity,140,constant,sgd,0.18202861150105795
Neural Net,make_regression,identity,140,constant,adam,1.3813622792561848
Neural Net,make_regression,identity,140,invscaling,lbfgs,0.242094357808431
Neural Net,make_regression,identity,140,invscaling,sgd,0.622190793355306
Neural Net,make_regression,identity,140,invscaling,adam,1.4351738293965657
Neural Net,make_regression,identity,140,adaptive,lbfgs,0.23097356160481772
Neural Net,make_regression,identity,140,adaptive,sgd,0.9421737194061279
Neural Net,make_regression,identity,140,adaptive,adam,1.4084609349568684
Neural Net,make_regression,identity,160,constant,lbfgs,0.2597293059031169
Neural Net,make_regression,identity,160,constant,sgd,0.2222001552581787
Neural Net,make_regression,identity,160,constant,adam,1.4426180521647136
Neural Net,make_regression,identity,160,invscaling,lbfgs,0.23942192395528158
Neural Net,make_regression,identity,160,invscaling,sgd,0.6632020473480225
Neural Net,make_regression,identity,160,invscaling,adam,1.4609139760335286
Neural Net,make_regression,identity,160,adaptive,lbfgs,0.2566380500793457
Neural Net,make_regression,identity,160,adaptive,sgd,1.000875473022461
Neural Net,make_regression,identity,160,adaptive,adam,1.4842251936594646
Neural Net,make_regression,identity,180,constant,lbfgs,0.3307509422302246
Neural Net,make_regression,identity,180,constant,sgd,0.24991480509440103
Neural Net,make_regression,identity,180,constant,adam,1.509769360224406
Neural Net,make_regression,identity,180,invscaling,lbfgs,0.31476640701293945
Neural Net,make_regression,identity,180,invscaling,sgd,0.7479885419209799
Neural Net,make_regression,identity,180,invscaling,adam,1.575153907140096
Neural Net,make_regression,identity,180,adaptive,lbfgs,0.32547815640767414
Neural Net,make_regression,identity,180,adaptive,sgd,1.0875245730082195
Neural Net,make_regression,identity,180,adaptive,adam,1.3102834224700928
Neural Net,make_regression,logistic,60,constant,lbfgs,2.3814332485198975
Neural Net,make_regression,logistic,60,constant,sgd,2.8840840657552085
Neural Net,make_regression,logistic,60,constant,adam,3.089335838953654
Neural Net,make_regression,logistic,60,invscaling,lbfgs,2.1379569371541343
Neural Net,make_regression,logistic,60,invscaling,sgd,2.742750406265259
Neural Net,make_regression,logistic,60,invscaling,adam,3.0145889123280845
Neural Net,make_regression,logistic,60,adaptive,lbfgs,1.9797297318776448
Neural Net,make_regression,logistic,60,adaptive,sgd,2.7614020506540933
Neural Net,make_regression,logistic,60,adaptive,adam,3.0613019466400146
Neural Net,make_regression,logistic,80,constant,lbfgs,2.6046485106150308
Neural Net,make_regression,logistic,80,constant,sgd,3.403902610143026
Neural Net,make_regression,logistic,80,constant,adam,3.6648569901784263
Neural Net,make_regression,logistic,80,invscaling,lbfgs,2.7351242701212564
Neural Net,make_regression,logistic,80,invscaling,sgd,3.4336491425832114
Neural Net,make_regression,logistic,80,invscaling,adam,3.7577341397603354
Neural Net,make_regression,logistic,80,adaptive,lbfgs,3.0453577041625977
Neural Net,make_regression,logistic,80,adaptive,sgd,3.4699525038401284
Neural Net,make_regression,logistic,80,adaptive,adam,3.762061595916748
Neural Net,make_regression,logistic,100,constant,lbfgs,3.818323294321696
Neural Net,make_regression,logistic,100,constant,sgd,4.08659029006958
Neural Net,make_regression,logistic,100,constant,adam,4.504659016927083
Neural Net,make_regression,logistic,100,invscaling,lbfgs,3.942358652750651
Neural Net,make_regression,logistic,100,invscaling,sgd,4.159906943639119
Neural Net,make_regression,logistic,100,invscaling,adam,4.361473719278972
Neural Net,make_regression,logistic,100,adaptive,lbfgs,3.5954954624176025
Neural Net,make_regression,logistic,100,adaptive,sgd,4.0968053340911865
Neural Net,make_regression,logistic,100,adaptive,adam,4.563640117645264
Neural Net,make_regression,logistic,120,constant,lbfgs,4.9370799859364825
Neural Net,make_regression,logistic,120,constant,sgd,4.88631288210551
Neural Net,make_regression,logistic,120,constant,adam,5.1936618487040205
Neural Net,make_regression,logistic,120,invscaling,lbfgs,4.980746348698934
Neural Net,make_regression,logistic,120,invscaling,sgd,4.828537623087565
Neural Net,make_regression,logistic,120,invscaling,adam,5.301414489746094
Neural Net,make_regression,logistic,120,adaptive,lbfgs,4.895361344019572
Neural Net,make_regression,logistic,120,adaptive,sgd,4.901419162750244
Neural Net,make_regression,logistic,120,adaptive,adam,5.192006826400757
Neural Net,make_regression,logistic,140,constant,lbfgs,6.052138169606526
Neural Net,make_regression,logistic,140,constant,sgd,5.673885345458984
Neural Net,make_regression,logistic,140,constant,adam,6.081541140874227
Neural Net,make_regression,logistic,140,invscaling,lbfgs,5.624230941136678
Neural Net,make_regression,logistic,140,invscaling,sgd,5.678737958272298
Neural Net,make_regression,logistic,140,invscaling,adam,6.036580324172974
Neural Net,make_regression,logistic,140,adaptive,lbfgs,6.047866741816203
Neural Net,make_regression,logistic,140,adaptive,sgd,5.828147649765015
Neural Net,make_regression,logistic,140,adaptive,adam,6.2672797838846845
Neural Net,make_regression,logistic,160,constant,lbfgs,6.928808689117432
Neural Net,make_regression,logistic,160,constant,sgd,6.3583072026570635
Neural Net,make_regression,logistic,160,constant,adam,6.956902583440145
Neural Net,make_regression,logistic,160,invscaling,lbfgs,7.167157173156738
Neural Net,make_regression,logistic,160,invscaling,sgd,6.555727243423462
Neural Net,make_regression,logistic,160,invscaling,adam,6.917143026987712
Neural Net,make_regression,logistic,160,adaptive,lbfgs,7.149929126103719
Neural Net,make_regression,logistic,160,adaptive,sgd,6.531959931055705
Neural Net,make_regression,logistic,160,adaptive,adam,6.899693568547566
Neural Net,make_regression,logistic,180,constant,lbfgs,8.4451056321462
Neural Net,make_regression,logistic,180,constant,sgd,7.4507261117299395
Neural Net,make_regression,logistic,180,constant,adam,7.968108097712199
Neural Net,make_regression,logistic,180,invscaling,lbfgs,8.810947259267172
Neural Net,make_regression,logistic,180,invscaling,sgd,7.233741760253906
Neural Net,make_regression,logistic,180,invscaling,adam,7.817421356836955
Neural Net,make_regression,logistic,180,adaptive,lbfgs,8.774969021479288
Neural Net,make_regression,logistic,180,adaptive,sgd,7.44042690594991
Neural Net,make_regression,logistic,180,adaptive,adam,8.485989729563395
Neural Net,make_regression,tanh,60,constant,lbfgs,1.7821094195048015
Neural Net,make_regression,tanh,60,constant,sgd,1.7745594183603923
Neural Net,make_regression,tanh,60,constant,adam,2.145573139190674
Neural Net,make_regression,tanh,60,invscaling,lbfgs,1.5833783944447835
Neural Net,make_regression,tanh,60,invscaling,sgd,2.054373105367025
Neural Net,make_regression,tanh,60,invscaling,adam,2.225961367289225
Neural Net,make_regression,tanh,60,adaptive,lbfgs,1.6757901509602864
Neural Net,make_regression,tanh,60,adaptive,sgd,2.0966564814249673
Neural Net,make_regression,tanh,60,adaptive,adam,2.386735518773397
Neural Net,make_regression,tanh,80,constant,lbfgs,2.351886590321859
Neural Net,make_regression,tanh,80,constant,sgd,2.5340065161387124
Neural Net,make_regression,tanh,80,constant,adam,2.8989343643188477
Neural Net,make_regression,tanh,80,invscaling,lbfgs,2.686474402745565
Neural Net,make_regression,tanh,80,invscaling,sgd,2.4883790016174316
Neural Net,make_regression,tanh,80,invscaling,adam,2.995649814605713
Neural Net,make_regression,tanh,80,adaptive,lbfgs,2.90948486328125
Neural Net,make_regression,tanh,80,adaptive,sgd,2.5219611326853433
Neural Net,make_regression,tanh,80,adaptive,adam,2.879727602005005
Neural Net,make_regression,tanh,100,constant,lbfgs,3.8136800130208335
Neural Net,make_regression,tanh,100,constant,sgd,3.186079819997152
Neural Net,make_regression,tanh,100,constant,adam,3.588862895965576
Neural Net,make_regression,tanh,100,invscaling,lbfgs,4.193633556365967
Neural Net,make_regression,tanh,100,invscaling,sgd,3.1368215878804526
Neural Net,make_regression,tanh,100,invscaling,adam,3.61393411954244
Neural Net,make_regression,tanh,100,adaptive,lbfgs,3.7935292720794678
Neural Net,make_regression,tanh,100,adaptive,sgd,3.1229270299275718
Neural Net,make_regression,tanh,100,adaptive,adam,3.778378168741862
Neural Net,make_regression,tanh,120,constant,lbfgs,5.281170765558879
Neural Net,make_regression,tanh,120,constant,sgd,3.7093366781870523
Neural Net,make_regression,tanh,120,constant,adam,4.125758409500122
Neural Net,make_regression,tanh,120,invscaling,lbfgs,5.629268248875936
Neural Net,make_regression,tanh,120,invscaling,sgd,3.7544264793395996
Neural Net,make_regression,tanh,120,invscaling,adam,4.295038302739461
Neural Net,make_regression,tanh,120,adaptive,lbfgs,5.539284070332845
Neural Net,make_regression,tanh,120,adaptive,sgd,3.6898154417673745
Neural Net,make_regression,tanh,120,adaptive,adam,4.413649797439575
Neural Net,make_regression,tanh,140,constant,lbfgs,6.53787088394165
Neural Net,make_regression,tanh,140,constant,sgd,4.465419054031372
Neural Net,make_regression,tanh,140,constant,adam,5.159367322921753
Neural Net,make_regression,tanh,140,invscaling,lbfgs,6.916045904159546
Neural Net,make_regression,tanh,140,invscaling,sgd,4.621082464853923
Neural Net,make_regression,tanh,140,invscaling,adam,5.362227201461792
Neural Net,make_regression,tanh,140,adaptive,lbfgs,6.694606383641561
Neural Net,make_regression,tanh,140,adaptive,sgd,4.695263862609863
Neural Net,make_regression,tanh,140,adaptive,adam,5.540671110153198
Neural Net,make_regression,tanh,160,constant,lbfgs,8.009888490041098
Neural Net,make_regression,tanh,160,constant,sgd,5.267124176025391
Neural Net,make_regression,tanh,160,constant,adam,6.323672374089559
Neural Net,make_regression,tanh,160,invscaling,lbfgs,8.329464515050253
Neural Net,make_regression,tanh,160,invscaling,sgd,5.467781146367391
Neural Net,make_regression,tanh,160,invscaling,adam,6.095363299051921
Neural Net,make_regression,tanh,160,adaptive,lbfgs,7.984712680180867
Neural Net,make_regression,tanh,160,adaptive,sgd,5.386444091796875
Neural Net,make_regression,tanh,160,adaptive,adam,6.259579658508301
Neural Net,make_regression,tanh,180,constant,lbfgs,10.102083126703898
Neural Net,make_regression,tanh,180,constant,sgd,5.968347152074178
Neural Net,make_regression,tanh,180,constant,adam,7.054389397303264
Neural Net,make_regression,tanh,180,invscaling,lbfgs,10.067077477773031
Neural Net,make_regression,tanh,180,invscaling,sgd,5.961004177729289
Neural Net,make_regression,tanh,180,invscaling,adam,6.8464423815409345
Neural Net,make_regression,tanh,180,adaptive,lbfgs,9.727280696233114
Neural Net,make_regression,tanh,180,adaptive,sgd,5.690816243489583
Neural Net,make_regression,tanh,180,adaptive,adam,6.245858112970988
Neural Net,make_regression,relu,60,constant,lbfgs,2.625662167867025
Neural Net,make_regression,relu,60,constant,sgd,2.286595265070597
Neural Net,make_regression,relu,60,constant,adam,2.4193710486094155
Neural Net,make_regression,relu,60,invscaling,lbfgs,1.3777602513631184
Neural Net,make_regression,relu,60,invscaling,sgd,2.1240650018056235
Neural Net,make_regression,relu,60,invscaling,adam,2.2149012088775635
Neural Net,make_regression,relu,60,adaptive,lbfgs,1.1131830215454102
Neural Net,make_regression,relu,60,adaptive,sgd,2.048281113306681
Neural Net,make_regression,relu,60,adaptive,adam,2.3349648316701255
Neural Net,make_regression,relu,80,constant,lbfgs,1.5741819540659587
Neural Net,make_regression,relu,80,constant,sgd,2.4236146608988443
Neural Net,make_regression,relu,80,constant,adam,2.7026800314585366
Neural Net,make_regression,relu,80,invscaling,lbfgs,1.6932904720306396
Neural Net,make_regression,relu,80,invscaling,sgd,2.6422740618387857
Neural Net,make_regression,relu,80,invscaling,adam,2.647367318471273
Neural Net,make_regression,relu,80,adaptive,lbfgs,1.717718203862508
Neural Net,make_regression,relu,80,adaptive,sgd,2.5189857482910156
Neural Net,make_regression,relu,80,adaptive,adam,2.804411013921102
Neural Net,make_regression,relu,100,constant,lbfgs,2.2440436681111655
Neural Net,make_regression,relu,100,constant,sgd,2.850467046101888
Neural Net,make_regression,relu,100,constant,adam,3.1184600989023843
Neural Net,make_regression,relu,100,invscaling,lbfgs,2.4097933769226074
Neural Net,make_regression,relu,100,invscaling,sgd,3.0842888355255127
Neural Net,make_regression,relu,100,invscaling,adam,3.076439301172892
Neural Net,make_regression,relu,100,adaptive,lbfgs,2.529160817464193
Neural Net,make_regression,relu,100,adaptive,sgd,3.044699509938558
Neural Net,make_regression,relu,100,adaptive,adam,3.2740841706593833
Neural Net,make_regression,relu,120,constant,lbfgs,3.218109687169393
Neural Net,make_regression,relu,120,constant,sgd,3.4211880366007485
Neural Net,make_regression,relu,120,constant,adam,3.782306989034017
Neural Net,make_regression,relu,120,invscaling,lbfgs,3.2612338066101074
Neural Net,make_regression,relu,120,invscaling,sgd,3.48240073521932
Neural Net,make_regression,relu,120,invscaling,adam,3.6303746700286865
Neural Net,make_regression,relu,120,adaptive,lbfgs,3.413713057835897
Neural Net,make_regression,relu,120,adaptive,sgd,3.498700221379598
Neural Net,make_regression,relu,120,adaptive,adam,3.5921645164489746
Neural Net,make_regression,relu,140,constant,lbfgs,4.19905161857605
Neural Net,make_regression,relu,140,constant,sgd,4.024157444636027
Neural Net,make_regression,relu,140,constant,adam,4.30618675549825
